ID,父id,简称,名称,层级,拼音,长途区号,邮编,首字母,经度,纬度
150521,150500,科左中旗,科尔沁左翼中旗,"<span class=""text-danger"">区/县</span>",Kezuozhongqi,475,29300,K,123.31912,44.13014
150502,150500,科尔沁,科尔沁区,"<span class=""text-danger"">区/县</span>",Keerqin,475,28000,K,122.25573,43.62257
150500,150000,通辽,通辽市,"<span class=""text-success"">市</span>",Tongliao,475,28000,T,122.263119,43.617429
150430,150400,敖汉,敖汉旗,"<span class=""text-danger"">区/县</span>",Aohan,476,24300,A,119.92163,42.29071
150429,150400,宁城,宁城县,"<span class=""text-danger"">区/县</span>",Ningcheng,476,24200,N,119.34375,41.59661
150428,150400,喀旗,喀喇沁旗,"<span class=""text-danger"">区/县</span>",Kaqi,476,24400,K,118.70144,41.92917
150426,150400,翁旗,翁牛特旗,"<span class=""text-danger"">区/县</span>",Wengqi,476,24500,W,119.03042,42.93147
150425,150400,克旗,克什克腾旗,"<span class=""text-danger"">区/县</span>",Keqi,476,25350,K,117.54562,43.26501
150424,150400,林西,林西县,"<span class=""text-danger"">区/县</span>",Linxi,476,25250,L,118.04733,43.61165
150423,150400,右旗,巴林右旗,"<span class=""text-danger"">区/县</span>",Youqi,476,25150,Y,118.66461,43.53387
150422,150400,左旗,巴林左旗,"<span class=""text-danger"">区/县</span>",Zuoqi,476,25450,Z,119.38012,43.97031
150421,150400,阿旗,阿鲁科尔沁旗,"<span class=""text-danger"">区/县</span>",Aqi,476,25500,A,120.06527,43.87988
150404,150400,松山,松山区,"<span class=""text-danger"">区/县</span>",Songshan,476,24000,S,118.9328,42.28613
150403,150400,元宝山,元宝山区,"<span class=""text-danger"">区/县</span>",Yuanbaoshan,476,24000,Y,119.28921,42.04005
150402,150400,红山,红山区,"<span class=""text-danger"">区/县</span>",Hongshan,476,24000,H,118.95755,42.24312
150400,150000,赤峰,赤峰市,"<span class=""text-success"">市</span>",Chifeng,476,24000,C,118.956806,42.275317
150304,150300,乌达,乌达区,"<span class=""text-danger"">区/县</span>",Wuda,473,16000,W,106.72723,39.505
150303,150300,海南,海南区,"<span class=""text-danger"">区/县</span>",Hainan,473,16000,H,106.88656,39.44128
150302,150300,海勃湾,海勃湾区,"<span class=""text-danger"">区/县</span>",Haibowan,473,16000,H,106.8222,39.66955
150300,150000,乌海,乌海市,"<span class=""text-success"">市</span>",Wuhai,473,16000,W,106.825563,39.673734
150223,150200,达茂旗,达尔罕茂明安联合旗,"<span class=""text-danger"">区/县</span>",Damaoqi,472,14500,D,110.43258,41.69875
150222,150200,固阳,固阳县,"<span class=""text-danger"">区/县</span>",Guyang,472,14200,G,110.06372,41.01851
150221,150200,土右旗,土默特右旗,"<span class=""text-danger"">区/县</span>",Tuyouqi,472,14100,T,110.52417,40.5688
150207,150200,九原,九原区,"<span class=""text-danger"">区/县</span>",Jiuyuan,472,14060,J,109.96496,40.60554
150206,150200,白云矿区,白云鄂博矿区,"<span class=""text-danger"">区/县</span>",Baiyunkuangqu,472,14080,B,109.97367,41.76968
150205,150200,石拐,石拐区,"<span class=""text-danger"">区/县</span>",Shiguai,472,14070,S,110.27322,40.67297
150204,150200,青山,青山区,"<span class=""text-danger"">区/县</span>",Qingshan,472,14000,Q,109.90131,40.64329
150203,150200,昆都仑,昆都仑区,"<span class=""text-danger"">区/县</span>",Kundulun,472,14010,K,109.83862,40.64175
150202,150200,东河,东河区,"<span class=""text-danger"">区/县</span>",Donghe,472,14000,D,110.0462,40.58237
150200,150000,包头,包头市,"<span class=""text-success"">市</span>",Baotou,472,14000,B,109.840405,40.658168
150125,150100,武川,武川县,"<span class=""text-danger"">区/县</span>",Wuchuan,471,11700,W,111.45785,41.09289
150124,150100,清水河,清水河县,"<span class=""text-danger"">区/县</span>",Qingshuihe,471,11600,Q,111.68316,39.9097
150123,150100,和林格尔,和林格尔县,"<span class=""text-danger"">区/县</span>",Helingeer,471,11500,H,111.82205,40.37892
150122,150100,托克托,托克托县,"<span class=""text-danger"">区/县</span>",Tuoketuo,471,10200,T,111.19101,40.27492
150121,150100,土左旗,土默特左旗,"<span class=""text-danger"">区/县</span>",Tuzuoqi,471,10100,T,111.14898,40.72229
150105,150100,赛罕,赛罕区,"<span class=""text-danger"">区/县</span>",Saihan,471,10020,S,111.70224,40.79207
150104,150100,玉泉,玉泉区,"<span class=""text-danger"">区/县</span>",Yuquan,471,10000,Y,111.67456,40.75227
150103,150100,回民,回民区,"<span class=""text-danger"">区/县</span>",Huimin,471,10000,H,111.62402,40.80827
150102,150100,新城,新城区,"<span class=""text-danger"">区/县</span>",Xincheng,471,10000,X,111.66554,40.85828
150100,150000,呼和浩特,呼和浩特市,"<span class=""text-success"">市</span>",Hohhot,471,10000,H,111.670801,40.818311
150000,100000,内蒙古,内蒙古,"<span class=""text-primary"">省</span>",Inner Mongolia,,,I,111.670801,40.818311
141182,141100,汾阳,汾阳市,"<span class=""text-danger"">区/县</span>",Fenyang,358,32200,F,111.7882,37.26605
141181,141100,孝义,孝义市,"<span class=""text-danger"">区/县</span>",Xiaoyi,358,32300,X,111.77362,37.14414
141130,141100,交口,交口县,"<span class=""text-danger"">区/县</span>",Jiaokou,358,32400,J,111.18103,36.98213
141129,141100,中阳,中阳县,"<span class=""text-danger"">区/县</span>",Zhongyang,358,33400,Z,111.1795,37.35715
141128,141100,方山,方山县,"<span class=""text-danger"">区/县</span>",Fangshan,358,33100,F,111.24011,37.88979
141127,141100,岚县,岚县,"<span class=""text-danger"">区/县</span>",Lanxian,358,35200,L,111.67627,38.27874
141126,141100,石楼,石楼县,"<span class=""text-danger"">区/县</span>",Shilou,358,32500,S,110.8352,36.99731
141125,141100,柳林,柳林县,"<span class=""text-danger"">区/县</span>",Liulin,358,33300,L,110.88922,37.42932
141124,141100,临县,临县,"<span class=""text-danger"">区/县</span>",Linxian,358,33200,L,110.99282,37.95271
141123,141100,兴县,兴县,"<span class=""text-danger"">区/县</span>",Xingxian,358,33600,X,111.12692,38.46321
141122,141100,交城,交城县,"<span class=""text-danger"">区/县</span>",Jiaocheng,358,30500,J,112.1585,37.5512
141121,141100,文水,文水县,"<span class=""text-danger"">区/县</span>",Wenshui,358,32100,W,112.02829,37.43841
141102,141100,离石,离石区,"<span class=""text-danger"">区/县</span>",Lishi,358,33000,L,111.15059,37.5177
141100,140000,吕梁,吕梁市,"<span class=""text-success"">市</span>",Lvliang,358,33000,L,111.134335,37.524366
141082,141000,霍州,霍州市,"<span class=""text-danger"">区/县</span>",Huozhou,357,31400,H,111.755,36.5638
141081,141000,侯马,侯马市,"<span class=""text-danger"">区/县</span>",Houma,357,43000,H,111.37207,35.61903
141034,141000,汾西,汾西县,"<span class=""text-danger"">区/县</span>",Fenxi,357,31500,F,111.56811,36.65063
141033,141000,蒲县,蒲县,"<span class=""text-danger"">区/县</span>",Puxian,357,41200,P,111.09674,36.41243
141032,141000,永和,永和县,"<span class=""text-danger"">区/县</span>",Yonghe,357,41400,Y,110.63168,36.7584
141031,141000,隰县,隰县,"<span class=""text-danger"">区/县</span>",Xixian,357,41300,X,110.93881,36.69258
141030,141000,大宁,大宁县,"<span class=""text-danger"">区/县</span>",Daning,357,42300,D,110.75216,36.46624
141029,141000,乡宁,乡宁县,"<span class=""text-danger"">区/县</span>",Xiangning,357,42100,X,110.84652,35.97072
141028,141000,吉县,吉县,"<span class=""text-danger"">区/县</span>",Jixian,357,42200,J,110.68148,36.09873
141027,141000,浮山,浮山县,"<span class=""text-danger"">区/县</span>",Fushan,357,42600,F,111.84744,35.96854
141026,141000,安泽,安泽县,"<span class=""text-danger"">区/县</span>",Anze,357,42500,A,112.24981,36.14803
141025,141000,古县,古县,"<span class=""text-danger"">区/县</span>",Guxian,357,42400,G,111.92041,36.26688
141024,141000,洪洞,洪洞县,"<span class=""text-danger"">区/县</span>",Hongtong,357,31600,H,111.67501,36.25425
141023,141000,襄汾,襄汾县,"<span class=""text-danger"">区/县</span>",Xiangfen,357,41500,X,111.44204,35.87711
141022,141000,翼城,翼城县,"<span class=""text-danger"">区/县</span>",Yicheng,357,43500,Y,111.7181,35.73881
141021,141000,曲沃,曲沃县,"<span class=""text-danger"">区/县</span>",Quwo,357,43400,Q,111.47525,35.64119
141002,141000,尧都,尧都区,"<span class=""text-danger"">区/县</span>",Yaodu,357,41000,Y,111.5787,36.08298
141000,140000,临汾,临汾市,"<span class=""text-success"">市</span>",Linfen,357,41000,L,111.517973,36.08415
140981,140900,原平,原平市,"<span class=""text-danger"">区/县</span>",Yuanping,350,34100,Y,112.70584,38.73181
140932,140900,偏关,偏关县,"<span class=""text-danger"">区/县</span>",Pianguan,350,36400,P,111.50863,39.43609
140931,140900,保德,保德县,"<span class=""text-danger"">区/县</span>",Baode,350,36600,B,111.08656,39.02248
140930,140900,河曲,河曲县,"<span class=""text-danger"">区/县</span>",Hequ,350,36500,H,111.13821,39.38439
140929,140900,岢岚,岢岚县,"<span class=""text-danger"">区/县</span>",Kelan,350,36300,K,111.57388,38.70452
140928,140900,五寨,五寨县,"<span class=""text-danger"">区/县</span>",Wuzhai,350,36200,W,111.8489,38.90757
140927,140900,神池,神池县,"<span class=""text-danger"">区/县</span>",Shenchi,350,36100,S,112.20541,39.09
140926,140900,静乐,静乐县,"<span class=""text-danger"">区/县</span>",Jingle,350,35100,J,111.94158,38.3602
140925,140900,宁武,宁武县,"<span class=""text-danger"">区/县</span>",Ningwu,350,36000,N,112.30423,39.00211
140924,140900,繁峙,繁峙县,"<span class=""text-danger"">区/县</span>",Fanshi,350,34300,F,113.26303,39.18886
140923,140900,代县,代县,"<span class=""text-danger"">区/县</span>",Daixian,350,34200,D,112.95913,39.06717
140922,140900,五台,五台县,"<span class=""text-danger"">区/县</span>",Wutai,350,35500,W,113.25256,38.72774
140921,140900,定襄,定襄县,"<span class=""text-danger"">区/县</span>",Dingxiang,350,35400,D,112.95733,38.47387
140902,140900,忻府,忻府区,"<span class=""text-danger"">区/县</span>",Xinfu,350,34000,X,112.74603,38.40414
140900,140000,忻州,忻州市,"<span class=""text-success"">市</span>",Xinzhou,350,34000,X,112.733538,38.41769
140882,140800,河津,河津市,"<span class=""text-danger"">区/县</span>",Hejin,359,43300,H,110.7116,35.59478
140881,140800,永济,永济市,"<span class=""text-danger"">区/县</span>",Yongji,359,44500,Y,110.44537,34.86556
140830,140800,芮城,芮城县,"<span class=""text-danger"">区/县</span>",Ruicheng,359,44600,R,110.69455,34.69384
140829,140800,平陆,平陆县,"<span class=""text-danger"">区/县</span>",Pinglu,359,44300,P,111.21704,34.83772
140828,140800,夏县,夏县,"<span class=""text-danger"">区/县</span>",Xiaxian,359,44400,X,111.21966,35.14121
140827,140800,垣曲,垣曲县,"<span class=""text-danger"">区/县</span>",Yuanqu,359,43700,Y,111.67166,35.29923
140826,140800,绛县,绛县,"<span class=""text-danger"">区/县</span>",Jiangxian,359,43600,J,111.56668,35.49096
140825,140800,新绛,新绛县,"<span class=""text-danger"">区/县</span>",Xinjiang,359,43100,X,111.22509,35.61566
140824,140800,稷山,稷山县,"<span class=""text-danger"">区/县</span>",Jishan,359,43200,J,110.97924,35.59993
140823,140800,闻喜,闻喜县,"<span class=""text-danger"">区/县</span>",Wenxi,359,43800,W,111.22265,35.35553
140822,140800,万荣,万荣县,"<span class=""text-danger"">区/县</span>",Wanrong,359,44200,W,110.83657,35.41556
140821,140800,临猗,临猗县,"<span class=""text-danger"">区/县</span>",Linyi,359,44100,L,110.77432,35.14455
140802,140800,盐湖,盐湖区,"<span class=""text-danger"">区/县</span>",Yanhu,359,44000,Y,110.99827,35.0151
140800,140000,运城,运城市,"<span class=""text-success"">市</span>",Yuncheng,359,44000,Y,111.003957,35.022778
140781,140700,介休,介休市,"<span class=""text-danger"">区/县</span>",Jiexiu,354,32000,J,111.91824,37.02771
140729,140700,灵石,灵石县,"<span class=""text-danger"">区/县</span>",Lingshi,354,31300,L,111.7774,36.84814
140728,140700,平遥,平遥县,"<span class=""text-danger"">区/县</span>",Pingyao,354,31100,P,112.17553,37.1892
140727,140700,祁县,祁县,"<span class=""text-danger"">区/县</span>",Qixian,354,30900,Q,112.33358,37.3579
140726,140700,太谷,太谷县,"<span class=""text-danger"">区/县</span>",Taigu,354,30800,T,112.55246,37.42161
140725,140700,寿阳,寿阳县,"<span class=""text-danger"">区/县</span>",Shouyang,354,45400,S,113.17495,37.88899
140724,140700,昔阳,昔阳县,"<span class=""text-danger"">区/县</span>",Xiyang,354,45300,X,113.70517,37.61863
140723,140700,和顺,和顺县,"<span class=""text-danger"">区/县</span>",Heshun,354,32700,H,113.56988,37.32963
140722,140700,左权,左权县,"<span class=""text-danger"">区/县</span>",Zuoquan,354,32600,Z,113.37918,37.08235
140721,140700,榆社,榆社县,"<span class=""text-danger"">区/县</span>",Yushe,354,31800,Y,112.97558,37.0721
140702,140700,榆次,榆次区,"<span class=""text-danger"">区/县</span>",Yuci,354,30600,Y,112.70788,37.6978
140700,140000,晋中,晋中市,"<span class=""text-success"">市</span>",Jinzhong,354,30600,J,112.736465,37.696495
140681,140600,怀仁,怀仁市,"<span class=""text-danger"">区/县</span>",Huairen,349,38300,H,113.10009,39.82806
140623,140600,右玉,右玉县,"<span class=""text-danger"">区/县</span>",Youyu,349,37200,Y,112.46902,39.99011
140622,140600,应县,应县,"<span class=""text-danger"">区/县</span>",Yingxian,349,37600,Y,113.19052,39.55279
140621,140600,山阴,山阴县,"<span class=""text-danger"">区/县</span>",Shanyin,349,36900,S,112.81662,39.52697
140603,140600,平鲁,平鲁区,"<span class=""text-danger"">区/县</span>",Pinglu,349,36800,P,112.28833,39.51155
140602,140600,朔城,朔城区,"<span class=""text-danger"">区/县</span>",Shuocheng,349,36002,S,112.43189,39.31982
140600,140000,朔州,朔州市,"<span class=""text-success"">市</span>",Shuozhou,349,36000,S,112.433387,39.331261
140581,140500,高平,高平市,"<span class=""text-danger"">区/县</span>",Gaoping,356,48400,G,112.92288,35.79705
140525,140500,泽州,泽州县,"<span class=""text-danger"">区/县</span>",Zezhou,356,48000,Z,112.83947,35.50789
140524,140500,陵川,陵川县,"<span class=""text-danger"">区/县</span>",Lingchuan,356,48300,L,113.2806,35.77532
140522,140500,阳城,阳城县,"<span class=""text-danger"">区/县</span>",Yangcheng,356,48100,Y,112.41485,35.48614
140521,140500,沁水,沁水县,"<span class=""text-danger"">区/县</span>",Qinshui,356,48200,Q,112.1871,35.69102
140502,140500,城区,城区,"<span class=""text-danger"">区/县</span>",Chengqu,356,48000,C,112.85319,35.50175
140500,140000,晋城,晋城市,"<span class=""text-success"">市</span>",Jincheng,356,48000,J,112.851274,35.497553
140481,140400,潞城,潞城市,"<span class=""text-danger"">区/县</span>",Lucheng,355,47500,L,113.22888,36.33414
140431,140400,沁源,沁源县,"<span class=""text-danger"">区/县</span>",Qinyuan,355,46500,Q,112.33758,36.50008
140430,140400,沁县,沁县,"<span class=""text-danger"">区/县</span>",Qinxian,355,46400,Q,112.69863,36.75628
140429,140400,武乡,武乡县,"<span class=""text-danger"">区/县</span>",Wuxiang,355,46300,W,112.86343,36.83687
140428,140400,长子,长子县,"<span class=""text-danger"">区/县</span>",Zhangzi,355,46600,Z,112.87731,36.12125
140427,140400,壶关,壶关县,"<span class=""text-danger"">区/县</span>",Huguan,355,47300,H,113.207,36.11301
140426,140400,黎城,黎城县,"<span class=""text-danger"">区/县</span>",Licheng,355,47600,L,113.38766,36.50301
140425,140400,平顺,平顺县,"<span class=""text-danger"">区/县</span>",Pingshun,355,47400,P,113.43603,36.20005
140424,140400,屯留,屯留县,"<span class=""text-danger"">区/县</span>",Tunliu,355,46100,T,112.89196,36.31579
140423,140400,襄垣,襄垣县,"<span class=""text-danger"">区/县</span>",Xiangyuan,355,46200,X,113.05157,36.53527
140421,140400,长治,长治县,"<span class=""text-danger"">区/县</span>",Changzhi,355,47100,C,113.04791,36.04722
140411,140400,郊区,郊区,"<span class=""text-danger"">区/县</span>",Jiaoqu,355,46000,J,113.12653,36.19918
140402,140400,城区,城区,"<span class=""text-danger"">区/县</span>",Chengqu,355,46000,C,113.12308,36.20351
140400,140000,长治,长治市,"<span class=""text-success"">市</span>",Changzhi,355,46000,C,113.113556,36.191112
140322,140300,盂县,盂县,"<span class=""text-danger"">区/县</span>",Yuxian,353,45100,Y,113.41235,38.08579
140321,140300,平定,平定县,"<span class=""text-danger"">区/县</span>",Pingding,353,45200,P,113.65789,37.78601
140311,140300,郊区,郊区,"<span class=""text-danger"">区/县</span>",Jiaoqu,353,45000,J,113.58539,37.94139
140303,140300,矿区,矿区,"<span class=""text-danger"">区/县</span>",Kuangqu,353,45000,K,113.55677,37.86895
140302,140300,城区,城区,"<span class=""text-danger"">区/县</span>",Chengqu,353,45000,C,113.60069,37.8474
140300,140000,阳泉,阳泉市,"<span class=""text-success"">市</span>",Yangquan,353,45000,Y,113.583285,37.861188
140226,140200,左云,左云县,"<span class=""text-danger"">区/县</span>",Zuoyun,352,37100,Z,112.70266,40.01336
140225,140200,浑源,浑源县,"<span class=""text-danger"">区/县</span>",Hunyuan,352,37400,H,113.69552,39.69962
140224,140200,灵丘,灵丘县,"<span class=""text-danger"">区/县</span>",Lingqiu,352,34400,L,114.23672,39.44043
140223,140200,广灵,广灵县,"<span class=""text-danger"">区/县</span>",Guangling,352,37500,G,114.28204,39.76082
140222,140200,天镇,天镇县,"<span class=""text-danger"">区/县</span>",Tianzhen,352,38200,T,114.0931,40.42299
140221,140200,阳高,阳高县,"<span class=""text-danger"">区/县</span>",Yanggao,352,38100,Y,113.75012,40.36256
140215,140200,云州,云州区,"<span class=""text-danger"">区/县</span>",Yunzhou,352,37300,Y,113.61244,40.040295
140214,140200,云冈,云冈区,"<span class=""text-danger"">区/县</span>",Yungang,352,37001,Y,113.149693,40.005405
140213,140200,平城,平城区,"<span class=""text-danger"">区/县</span>",Pingcheng,352,37008,P,113.298027,40.075667
140212,140200,新荣,新荣区,"<span class=""text-danger"">区/县</span>",Xinrong,352,37002,X,113.13504,40.25618
140200,140000,大同,大同市,"<span class=""text-success"">市</span>",Datong,352,37000,D,113.295259,40.09031
140181,140100,古交,古交市,"<span class=""text-danger"">区/县</span>",Gujiao,351,30200,G,112.16918,37.90983
140123,140100,娄烦,娄烦县,"<span class=""text-danger"">区/县</span>",Loufan,351,30300,L,111.79473,38.06689
140122,140100,阳曲,阳曲县,"<span class=""text-danger"">区/县</span>",Yangqu,351,30100,Y,112.67861,38.05989
140121,140100,清徐,清徐县,"<span class=""text-danger"">区/县</span>",Qingxu,351,30400,Q,112.35888,37.60758
140110,140100,晋源,晋源区,"<span class=""text-danger"">区/县</span>",Jinyuan,351,30000,J,112.47985,37.72479
140109,140100,万柏林,万柏林区,"<span class=""text-danger"">区/县</span>",Wanbailin,351,30000,W,112.51553,37.85923
140108,140100,尖草坪,尖草坪区,"<span class=""text-danger"">区/县</span>",Jiancaoping,351,30000,J,112.48709,37.94193
140107,140100,杏花岭,杏花岭区,"<span class=""text-danger"">区/县</span>",Xinghualing,351,30000,X,112.56237,37.88429
140106,140100,迎泽,迎泽区,"<span class=""text-danger"">区/县</span>",Yingze,351,30000,Y,112.56338,37.86326
140105,140100,小店,小店区,"<span class=""text-danger"">区/县</span>",Xiaodian,351,30000,X,112.56878,37.73565
140100,140000,太原,太原市,"<span class=""text-success"">市</span>",Taiyuan,351,30000,T,112.549248,37.857014
140000,100000,山西,山西省,"<span class=""text-primary"">省</span>",Shanxi,,,S,112.549248,37.857014
131182,131100,深州,深州市,"<span class=""text-danger"">区/县</span>",Shenzhou,318,53800,S,115.55993,38.00109
131128,131100,阜城,阜城县,"<span class=""text-danger"">区/县</span>",Fucheng,318,53700,F,116.14431,37.86881
131127,131100,景县,景县,"<span class=""text-danger"">区/县</span>",Jingxian,318,53500,J,116.26904,37.6926
131126,131100,故城,故城县,"<span class=""text-danger"">区/县</span>",Gucheng,318,253800,G,115.97076,37.34773
131125,131100,安平,安平县,"<span class=""text-danger"">区/县</span>",Anping,318,53600,A,115.51876,38.23388
131124,131100,饶阳,饶阳县,"<span class=""text-danger"">区/县</span>",Raoyang,318,53900,R,115.72558,38.23529
131123,131100,武强,武强县,"<span class=""text-danger"">区/县</span>",Wuqiang,318,53300,W,115.98226,38.04138
131122,131100,武邑,武邑县,"<span class=""text-danger"">区/县</span>",Wuyi,318,53400,W,115.88748,37.80181
131121,131100,枣强,枣强县,"<span class=""text-danger"">区/县</span>",Zaoqiang,318,53100,Z,115.72576,37.51027
131103,131100,冀州,冀州区,"<span class=""text-danger"">区/县</span>",Jizhou,318,53200,J,115.57934,37.55082
131102,131100,桃城,桃城区,"<span class=""text-danger"">区/县</span>",Taocheng,318,53000,T,115.67529,37.73499
131100,130000,衡水,衡水市,"<span class=""text-success"">市</span>",Hengshui,318,53000,H,115.665993,37.735097
131082,131000,三河,三河市,"<span class=""text-danger"">区/县</span>",Sanhe,316,65200,S,117.07229,39.98358
131081,131000,霸州,霸州市,"<span class=""text-danger"">区/县</span>",Bazhou,316,65700,B,116.39154,39.12569
131028,131000,大厂,大厂回族自治县,"<span class=""text-danger"">区/县</span>",Dachang,316,65300,D,116.98916,39.88649
131026,131000,文安,文安县,"<span class=""text-danger"">区/县</span>",Wen'an,316,65800,W,116.45846,38.87325
131025,131000,大城,大城县,"<span class=""text-danger"">区/县</span>",Daicheng,316,65900,D,116.65353,38.70534
131024,131000,香河,香河县,"<span class=""text-danger"">区/县</span>",Xianghe,316,65400,X,117.00634,39.76133
131023,131000,永清,永清县,"<span class=""text-danger"">区/县</span>",Yongqing,316,65600,Y,116.50091,39.32069
131022,131000,固安,固安县,"<span class=""text-danger"">区/县</span>",Gu'an,316,65500,G,116.29916,39.43833
131003,131000,广阳,广阳区,"<span class=""text-danger"">区/县</span>",Guangyang,316,65000,G,116.71069,39.52278
131002,131000,安次,安次区,"<span class=""text-danger"">区/县</span>",Anci,316,65000,A,116.70308,39.52057
131000,130000,廊坊,廊坊市,"<span class=""text-success"">市</span>",Langfang,316,65000,L,116.713873,39.529244
130984,130900,河间,河间市,"<span class=""text-danger"">区/县</span>",Hejian,317,62450,H,116.0993,38.44549
130983,130900,黄骅,黄骅市,"<span class=""text-danger"">区/县</span>",Huanghua,317,61100,H,117.33883,38.3706
130982,130900,任丘,任丘市,"<span class=""text-danger"">区/县</span>",Renqiu,317,62550,R,116.1033,38.71124
130981,130900,泊头,泊头市,"<span class=""text-danger"">区/县</span>",Botou,317,62150,B,116.57824,38.08359
130930,130900,孟村,孟村回族自治县,"<span class=""text-danger"">区/县</span>",Mengcun,317,61400,M,117.10412,38.05338
130929,130900,献县,献县,"<span class=""text-danger"">区/县</span>",Xianxian,317,62250,X,116.12695,38.19228
130928,130900,吴桥,吴桥县,"<span class=""text-danger"">区/县</span>",Wuqiao,317,61800,W,116.3847,37.62546
130927,130900,南皮,南皮县,"<span class=""text-danger"">区/县</span>",Nanpi,317,61500,N,116.70224,38.04109
130926,130900,肃宁,肃宁县,"<span class=""text-danger"">区/县</span>",Suning,317,62350,S,115.82971,38.42272
130925,130900,盐山,盐山县,"<span class=""text-danger"">区/县</span>",Yanshan,317,61300,Y,117.23092,38.05647
130924,130900,海兴,海兴县,"<span class=""text-danger"">区/县</span>",Haixing,317,61200,H,117.49758,38.13958
130923,130900,东光,东光县,"<span class=""text-danger"">区/县</span>",Dongguang,317,61600,D,116.53668,37.8857
130922,130900,青县,青县,"<span class=""text-danger"">区/县</span>",Qingxian,317,62650,Q,116.80316,38.58345
130921,130900,沧县,沧县,"<span class=""text-danger"">区/县</span>",Cangxian,317,61000,C,116.87817,38.29361
130903,130900,运河,运河区,"<span class=""text-danger"">区/县</span>",Yunhe,317,61000,Y,116.85706,38.31352
130902,130900,新华,新华区,"<span class=""text-danger"">区/县</span>",Xinhua,317,61000,X,116.86643,38.31438
130900,130000,沧州,沧州市,"<span class=""text-success"">市</span>",Cangzhou,317,61000,C,116.857461,38.310582
130881,130800,平泉,平泉市,"<span class=""text-danger"">区/县</span>",Pingquan,314,67500,P,118.70196,41.01839
130828,130800,围场,围场满族蒙古族自治县,"<span class=""text-danger"">区/县</span>",Weichang,314,68450,W,117.7601,41.94368
130827,130800,宽城,宽城满族自治县,"<span class=""text-danger"">区/县</span>",Kuancheng,314,67600,K,118.49176,40.60829
130826,130800,丰宁,丰宁满族自治县,"<span class=""text-danger"">区/县</span>",Fengning,314,68350,F,116.6492,41.20481
130825,130800,隆化,隆化县,"<span class=""text-danger"">区/县</span>",Longhua,314,68150,L,117.7297,41.31412
130824,130800,滦平,滦平县,"<span class=""text-danger"">区/县</span>",Luanping,314,68250,L,117.33276,40.94148
130822,130800,兴隆,兴隆县,"<span class=""text-danger"">区/县</span>",Xinglong,314,67300,X,117.50073,40.41709
130821,130800,承德,承德县,"<span class=""text-danger"">区/县</span>",Chengde,314,67400,C,118.17639,40.76985
130804,130800,鹰手营子矿区,鹰手营子矿区,"<span class=""text-danger"">区/县</span>",Yingshouyingzikuangqu,314,67200,Y,117.65985,40.54744
130803,130800,双滦,双滦区,"<span class=""text-danger"">区/县</span>",Shuangluan,314,67000,S,117.74487,40.95375
130802,130800,双桥,双桥区,"<span class=""text-danger"">区/县</span>",Shuangqiao,314,67000,S,117.9432,40.97466
130800,130000,承德,承德市,"<span class=""text-success"">市</span>",Chengde,314,67000,C,117.939152,40.976204
130732,130700,赤城,赤城县,"<span class=""text-danger"">区/县</span>",Chicheng,313,75500,C,115.83187,40.91438
130731,130700,涿鹿,涿鹿县,"<span class=""text-danger"">区/县</span>",Zhuolu,313,75600,Z,115.22403,40.37636
130730,130700,怀来,怀来县,"<span class=""text-danger"">区/县</span>",Huailai,313,75400,H,115.51773,40.41536
130728,130700,怀安,怀安县,"<span class=""text-danger"">区/县</span>",Huai'an,313,76150,H,114.38559,40.67425
130727,130700,阳原,阳原县,"<span class=""text-danger"">区/县</span>",Yangyuan,313,75800,Y,114.15051,40.10361
130726,130700,蔚县,蔚县,"<span class=""text-danger"">区/县</span>",Yuxian,313,75700,Y,114.58892,39.84067
130725,130700,尚义,尚义县,"<span class=""text-danger"">区/县</span>",Shangyi,313,76750,S,113.97134,41.07782
130724,130700,沽源,沽源县,"<span class=""text-danger"">区/县</span>",Guyuan,313,76550,G,115.68859,41.66959
130723,130700,康保,康保县,"<span class=""text-danger"">区/县</span>",Kangbao,313,76650,K,114.60031,41.85225
130722,130700,张北,张北县,"<span class=""text-danger"">区/县</span>",Zhangbei,313,76450,Z,114.71432,41.15977
130709,130700,崇礼,崇礼区,"<span class=""text-danger"">区/县</span>",Chongli,313,76350,C,115.27993,40.97519
130708,130700,万全,万全区,"<span class=""text-danger"">区/县</span>",Wanquan,313,76250,W,114.7405,40.76694
130706,130700,下花园,下花园区,"<span class=""text-danger"">区/县</span>",Xiahuayuan,313,75300,X,115.28744,40.50236
130705,130700,宣化,宣化区,"<span class=""text-danger"">区/县</span>",Xuanhua,313,75000,X,115.06543,40.60957
130703,130700,桥西,桥西区,"<span class=""text-danger"">区/县</span>",Qiaoxi,313,75000,Q,114.86962,40.81945
130702,130700,桥东,桥东区,"<span class=""text-danger"">区/县</span>",Qiaodong,313,75000,Q,114.8943,40.78844
130700,130000,张家口,张家口市,"<span class=""text-success"">市</span>",Zhangjiakou,313,75000,Z,114.884091,40.811901
130684,130600,高碑店,高碑店市,"<span class=""text-danger"">区/县</span>",Gaobeidian,312,74000,G,115.87368,39.32655
130683,130600,安国,安国市,"<span class=""text-danger"">区/县</span>",Anguo,312,71200,A,115.32321,38.41391
130682,130600,定州,定州市,"<span class=""text-danger"">区/县</span>",Dingzhou,312,73000,D,114.9902,38.51623
130681,130600,涿州,涿州市,"<span class=""text-danger"">区/县</span>",Zhuozhou,312,72750,Z,115.98062,39.48622
